user_id,os,age
1U9nVLKX2MvRPmaWCJXYU4Yn0kdxYYfr,iOS,29
1UIY5zj1VUAlk2qFS_5MWBJxXrdIaS4w,And,21
1Ud-h_HARSSP4Tjjhc0-HUDVd6soarT2,And,37
1UvF3NrkZf24wENUp8It0ZGF8QWKnKVE,iOS,19
1V2qyn-5WTsZm47-jPLkIR3bNPZ6IudQ,iOS,22
1VjLsA1Ra4tcPqZNUemDZzil5lsIJkcF,And,42
1VuGX5MFEMjI1pfLdyaJvp5BpKWv_UEY,And,16
1W9k1jIcgnZl8tajA-W3EtcROTSkfk8g,iOS,27
1WF9sIGXdgCPXFGqfB6ad_YwDNYKcmUr,And,19
1WMzJ7fXNLeJY9mp3SmVBYEkNO-qBkSU,And,34
1WNWYzlw1kc_ZYVHayEIYSzScUXMWYB2,iOS,20
1WXqBxcqRoHZR-kny3GcwkyFlSX6jyXQ,And,34
1Waq690jmuPnR0T9njwXqk-KsHP-QRQo,And,16
1WgvWDWtK3O0NnLkjHcZxjTod-au8wSe,iOS,19
1WvmJ2K50lVupBdV8NDihwOabfqF9oTz,iOS,19
1XBQ-o8v2YHnJ4RzjzbkwlK6MYTdkawz,iOS,31
1XQdBeA3dgcGo79Q7BcsNX4nb7WtrV30,And,37
1Y10GrORCJp09R855KIEDMNNi9mM93Of,iOS,25
1YQoX0msz86oNuQm7GktS3r0bwTngnmE,iOS,37
1Z2jLqgMt2oPkCC-nDIoPsk6LItvLFVY,And,-1
1ZgnLSzuuP5JZnM_Ccv_j3fVnuDaVi2U,iOS,18
1ZjA72_d_tFGEggXa9Q3KIk7jC6IzWCh,iOS,23
1Zw9IYLc_1dTPlThgdhjz_wpvsZvvrQM,And,15
1aRvFZ_x433FpXLyzCY-pxDAN3DmTyir,And,19
1aXpa4_iXlGZ0SC3ARONEEf3zPGwA8HY,And,36
1aijUXlIyIeC-qDJkIiz4LttS5_39fqs,iOS,19
1aj7uuV4ZRxGdoaVMdY0dpJ58ZeCSK9B,And,27
1anVuyXldQUTrsFmgHCD7L_IGIiTD9Nm,And,19
1bJ1R8cPBMomopERf8vK_WrS3mT-YYKz,iOS,28
1bRed8uTlCZAHvHm3vqcZc9GEdaKn2ht,And,39
1bSW6d7k9gKOK4K1rOxeoAUJx3o_Xyf8,And,17
1bZNv2012OVPN8FtxFMnqypwyVZD7DBC,And,39
1bvgRyI1X05R4t2WSrk5WlplTGoxdLbQ,iOS,18
1cDxUS2U8yKjmtXAA95BMehgCKW4lKBz,And,17
1cIJJkvsvJpsroO6v-A9JUwABvC7pgR6,And,16
1cLQRI-6caCbkqVHqp2HHAdvBt2TnobX,iOS,34
1cNiEz6Kd_JZWOvmN55JD7tGOpscbljl,And,35
1cSJdNSbLpGJegymzm8yT7jmJjz4Z2rX,iOS,-1
1ckAhGAmbHPpzWUZQIqPtTLQAXDohnfJ,iOS,28
1cv67BXJdByOsAnhgK8KnzhhX17iDjzd,And,39
1dBeTGoClhinOrIwXA2ATL_3CLZfTcKy,iOS,28
1dEG0k_XvkuMTO-hTEc8YfGoAJoUsGw5,iOS,30
1e-j-oyqCiTZ0l261_paxr31kUDi2hc2,iOS,15
1eHqv0_f3wlGaezxnznWxMmktV3CX3gD,iOS,36
1f2DSllXtn-izegn_AGH9i6hFhQcmbZ8,And,25
1f8GcvWC5nogX58P0yRQBUZH0mQEMZ8Y,And,38
1f8cay9_mVE6kf2yq_9ImDy7UPpYwHOU,iOS,28
1feFupTY-OBxN89dhIJsra1MzKf78Ibj,And,24
1ftSQEKFEre0nH8-rr-gsrdC6EoWKWN4,And,39
1g44MQYprRumF9F7nVvGuZrPh2MLAKBL,iOS,19
1gRedqoFomYyPP551id0qbQH9Qesybgu,And,27
1hlnlle6X8caPWChTTqTv4qcPhV34wKl,And,34
1htAKqqU-G6Cqwhl1AQZdrcqm9i-xhn7,And,15
1iA0pr_QrCOKhjsc5fU3ejyyKEIpsMcE,iOS,31
1ii_9Nn_ux--ITv9abIW9cRPrhZmLNSk,And,40
1iruKpK-kBlKGyDXkbj9Chxbqp_LL5_6,And,45
1itdNpamXOtd8mi0q2ZjCEIvqx1N7xr6,And,15
1jdrNSJeVkzEltc_K7Mk2-IsrEyWfbur,iOS,27
1jf3uD0ZFVqE9iQYiYOO-VE6odm7OaDM,iOS,27
1kAS3sdh1P0gJ3U_DQmyJ0DqmaPSzUoG,iOS,22
1kE9OOfeZ7_F6OQeFUMWt_5-uq05Vizl,iOS,28
1kYCSEcDW_-nwTrBQPsCoUfXGHM8MvN6,And,36
1kqumLwCPfPRBTZJm0tEKVAzbeHtUPXN,iOS,24
1kt1VtiQM5FdJ-y3uQeQIjTT9q5_SZnG,iOS,31
1lZcLyrNae8pdIqX58G667YoVJ5Zbqpw,And,18
1la4E6OyV36DsnisYxeJMQJ1qc9g4p3z,iOS,25
1ltpqGcpXDCsBIfXqZVYYs1RoEJ2pNuM,iOS,20
1m1KoQlANgUhQ1cLTUHU6QbvfoCfYqDI,And,45
1mlBvhGsVy1MZCR_Cdy_-fFEO97lIWe9,And,33
1n47E4hpnfNyr6QJTEK8CmkFW0w5P5in,And,31
1nDNb65XLzS6z3iHDsN03UeOnzMNyiQx,iOS,28
1oI1E_inhroGuubv10Zxmiavustn-xma,iOS,20
1oxvx6QU3Fu-8FsPvaWYm_uTVeuEQcQj,iOS,29
1pA5JWMDttZTv37wV7iaFj9y79MSn6nE,And,37
1pKa7AahA287dRDVJoZ3M05rbVcpunM0,And,33
1qFzIIp9eUzXnZZL0ZH-pMAU0jwWashr,iOS,23
1rSpRFWvYdCxqttrl-2I4zjXLspTxCZ_,And,34
1s2IljhWFsisB7B3XT06G6pYlx2y0ijU,iOS,26
1sFJ-TanktdMCx4TrnXhZJFtKJPGLnpV,And,39
1sQ7u_Mnu59Z9jdS0zAZX_GgFLk3kXTJ,iOS,30
1sYHGf76K4vYBlUzN7rymJCNmrNf9fPk,And,34
1skzYa7AZfFS7smFkEjBhiw6X_c3iRjS,And,25
1svSF84pb8dJ0GHWhMjo10SpIbEvoIgG,And,16
1t61qKKjelgtm36MSBk_C_2rNs8nfZYI,And,41
1tMp-b0zm9iEuTHKcbfT1kLMe8hRMEUg,And,22
1tffPgyd8F6VAo1L6dcuKvmg76JWg4JY,iOS,25
1tpd9HwRSnfBRfVH4CvpCyJvnqGcBecI,iOS,19
1tyxzqtsqIjOw7x89shkTEIhJYfKUt9y,iOS,18
1uJDKqRfdhmuiCTX__v37Bjix4Cfw1gJ,And,21
1ujUd1Y_M_AgHP_ZMdg7mxNu3TmmjLeS,iOS,33
1upuGPVh_TF-bCVblux0jaf9YqGw0ihI,And,15
1vCU4q2AgWuScMV5RyH8SS8cswOFPUxz,And,32
1vieClDxMdBPSeLhZPj1rnr5dP8OATEg,And,42
1vqtN6J2VexAfykY9ayzbtSn-0CZjES2,iOS,36
1vtVnw2WCi0LSAbAuL5-8Tax24ogWCM7,And,17
1wGcB92Cw_GI9rIDVazzOPVoPJ_JeG-K,And,23
1yXRH_ONSgDxTptIVvrHt7QEJSauwh3X,And,45
1yaOztkceY3_RaCa_Usj4ju6jlYCWkie,iOS,45
1ycd5yWwd2XW98qjws_ci7bOMgXcSlcA,iOS,29
1zLIXtKrAx0c_CVhitmzpRBguBJbDKSP,And,44
1zXOhoedJcbb5BDCRgDfv4lNFXn4PeRv,iOS,18
1zXcV0MchLwux-27envVuBM0vSQZEANu,iOS,18
2-Mj5qJtC_hAbyhe_HPi9XScqJ8WcFIT,iOS,31
2-WZgciWGVInPQ-d11FHfsIApiZ6zsW0,And,41
21d3xGeFyRYR94vDx0mnaRdStmi-HTF_,And,18
21gQZTSokkiF5Q3JLIcbywYGbLPNsxdm,iOS,26
21odkmLfwvSoM6f1WzVF5Jy5Jx57pgK-,iOS,32
22NVuUJYPus1Qg8NR96muz13ZZUtz0-W,And,36
23uStLFgUsRXqLv9o_IxgH_zELB6bWdX,And,32
24uCYBvWTg5IGFvWiHb1LNlfXVHm5GxR,iOS,22
25OY31Z51hpksR1rsQSpAoArscDmk_eO,iOS,31
25fGrJaNXpkC8KFNG6RmnaRZXjkCG7K6,And,18
25fpUJtAqIv_lliHZNFvCoz0-pAGrhqM,iOS,-1
264bPKxM4mbHcfDsRUia8KPKMflxcpoF,And,28
266M4mTwfBgTsxyMHw6qF_aFDJ20gcQh,And,23
27xcM228lHAI3XIOmoMbcgfujDdj6JFK,And,-1
28E1m4kX2_weQHMm-D3sjcz4X-LDbg-H,And,33
28i8bwqceXDwV4RYNvLbtCSODe9MDB4O,iOS,18
28zTBqGuDcmPacyvUNRzHRN3emCa1pRy,iOS,34
292Fi2ccIYPOAp9ldEDb0lhLF0weGgxB,And,28
299hJLbX-1VHPQgPzjRoMdaEMhWmMVyc,iOS,25
29NM6JRlHEmA4dOnne7tLDgj4uKViN_k,And,33
29b6bz1eLgTq7oEMU_QjK8vUp1a57G1C,iOS,20
29bmJswm39lTCKm5-dqrSLoMOm5nNRnh,iOS,20
29wBqtPBkIUm2f4dY_eiK62Dqa9t4cHi,And,35
29xPZAacKpc_dOVhbRhQRjA7vgktsRXP,iOS,25
2A7C43DhTs0_HsA99uM3Udy2JV-iFs3a,And,15
2AFyNp0ZyH_cHbZRpW7Pm3l3uDrlVTpP,iOS,29
2AXZm5I7yNLRVjDPyR5VxGzxLL8ip1Uh,And,34
2AZlrEAdcyT6WBY5bzf5HTlfba5d-RBe,And,41
2BFqNazfbmcvz1ZEsMNmv1s3Uk88koSb,iOS,27
2CC97FzvDQQSFWdrSbsJ3_oWmhwz_Uf8,And,15
2EB-AwdM5WOLhHghDSpC7BQz19FPlUnC,iOS,36
2EGIJtn9LrHlyOvkYNxhY4Umo8RnoIXj,And,32
2ELWzGOLvrDaLeh8f95PNfpCqURa8xbG,And,16
2ExiBngP70__xW9v7X4HPr_6hxuiZcDj,And,37
2FctdBzG8mlIN3-TDipag_GW3l4o6cj3,And,16
2Fj-wtut6ib3GxItwIFRFVsJPWso7QKt,And,21
2G2HSRx6MJ0a5-Hil7BZxOnPJPYmX3lb,And,36
2GbSB47wNXtCYeY7jVJ9PYCoBo730Fw2,iOS,37
2GdCrYmp7IVnMbA7R3i5tt5mXCyWFw-r,iOS,21
2H-j8azYlCU-LAAOL7VZePPbU3t65Kln,iOS,28
2H5cAmytxgWUv2zMX_UMMceiNuPovHyd,And,40
2H9mwGqGh-0gn5NUdXUoS9taRdYHMJKr,And,41
2I3AnSEvEirZML-a1XhKQcKGU8rlDmru,iOS,22
2I9YYAtdqh6avO3ZlNZQ7Z-e_arvibhU,And,45
2IJVrPbZbQ0A3ob0UXjmHjZsl7ccuXjd,iOS,20
2Ioz7gi6uYgKZyry9iVbH_xd7KdxO_2u,iOS,27
2JBqQ_xvoIu_sL6oSZRJIaKcC4548UgH,And,40
2JIzmfXZwOgejGJtkQ3Y_pUPnTmKsuH2,And,41
2JK-C5xpf8lcXZLrUoEnEzrCBNwxh202,And,39
2JfJuOhSuVix0556r6eCu_VgXF-vTde9,iOS,26
2JiOmsyREeLf1KlAeyDIPWf-03uWHior,And,43
2KRPHX0XgibwxEGTOrMNXGZ4dKGGEn7H,And,40
2Kw4DHzKYH_SU2lRBILCFQ9KnmIGGCxH,iOS,25
2LryHAcV_frn9qIKtT7BsOpDLu5zJBaS,iOS,32
2M0nsWQK2CLbzipyQh8wlLb1P0kqAl4Z,iOS,34
2M7MBfPERGTMcefEI8789_Bo84PTj6FT,iOS,16
2MMk5U1d3cULX_xTUNMQfoMEX-aPOBfG,iOS,35
2MqT0iMIA-EKjFVlI0oyLnF6P9VtHsqi,iOS,24
2MtgHxSZ-CUi6BIiahW_1MUhUmy9h8cg,iOS,18
2Nr6AMsPzfv8mPmsadmoRDOW_kO_d0Fe,And,22
2NxQ3XRmdy32nAkg7ovE0c0hJ_NV1bdH,And,18
2OErx_5KYxVeJ0NNLpGJY42rLf7B5dXq,And,41
2OOxe7-9cfnE-2qStynzYHpNg2kVrURY,iOS,24
2OTRL4Vk7cvcnVUSO2ZFSfDvmIY1E834,iOS,33
2OnqVvr8NTnGm-KuR25AU1sJ-mC0O4C6,And,36
2PFbeRSsfeXxOwm02rLWlXBmU8mu3yCP,iOS,37
2PUIvK3CqLF_pHULYmRVBQreM58VtV6-,iOS,28
2QIG_Csz7oS_gb9vBM0AZwKgmXvNeAWi,iOS,29
2QXAECqExTyMajnU46SuUXl9OrIsONcb,iOS,31
2QaV2zjB4-of5tj1G-ZpIaJe_mWvkrOW,And,44
2R4ghmq5-U07M1cEmRfvzgey8qTJs0kp,And,41
2REA4LsVawbVf0dL2i5Qg8pH7UVmvf1F,And,40
2RHgUATllvsnw6bFMKts2BHDGFNVXpF7,And,28
2SDgCCJsgHBN4K6ni09rgtWvuNff5LM2,iOS,28
2SUHPhoMfJgdCByqaucka-aZIl2X-D09,iOS,39
2TC1iazRqLu_QuNnp12qMO565lpvGNk-,iOS,31
2TGjDwtrDsk3LkXrwLOmbsFQp7urFjzI,And,22
2TGtXoTC58l8lDPcHbQYgLeUoF_NKMXL,iOS,45
2UXzXPtwePTtqK8HvdjbAXeqtDwxX5Iz,And,28
2Uxv3lsyi7OOZmbUMda9vJUwOJkxPrIR,And,33
2UzMB-RWy6u7ZjkJQTDY3WeGeg3enfKu,And,38
2VMr0CPWDCYFD1fJvPVNlUxX0r1uj-e0,iOS,29
2VVVrT9ygtul0pI53z58umLWJCJ3475f,And,35
2Vs8sjAukjr5uzwbFzB3V565183w7ovT,And,18
2VuCVDTz_M-NzQC-FQlBOakekG91-TYJ,And,40
2VzMj2uPU-SXbs-0Zn8lZLY32PusfEnv,iOS,37
2W8mtYP2jJXkNUjSXLSX1pPwFFwS3hL3,And,38
2WeQWS5NFcvyHZkeIgeCxuRE32l2Na0e,And,28
2Wlubn7CNV7iITy8MOo6XLbwhyDkaOlg,iOS,25
2Y0hTCPTowUyGWZ2SLMzFPtbxtV5CDrP,iOS,16
2Y5loh8asrmXtYhHEu6VC7Cs_6R-IVnl,And,15
2YXVnV1GxU2fp25TL26ZYmGVvaU3BP0L,iOS,27
2YfiPJVIhdnNQOirxLyKhQBBj76MGELH,And,18
2ZSLHCSWR9F2fC9x-KHWry9cXSukSV95,iOS,32
2ZYSZpfKxp9IdlSOGiptNVAC6CmGIPNK,iOS,40
2ZpXG8kvBU0qCqrAIwTRKccDUkJlHuuD,iOS,32
2_JF--K2bp4W-gx7Bnttgi5LLqJWihML,iOS,39
2_KDqwjd93fch60jpkCdLNwwOtDbdpyg,And,17
2_qoyEhX8Y4qaxI2CYC_73rbocB2QdXy,iOS,32
2_yUwNH7bRZMBHRL4gy-e3SIJnaJ7bO7,And,40
2a2UB8-haR0iaIwOy5F69nbeb5mhJrD7,iOS,19
2aK-rPd-fC40QlV0yusu55GpUphqqB7y,And,32
2ahVwk0WHFlGBzUxzvEMGqThn5wdP1Wd,iOS,17
2bhK1rYQONmkKiL376U4dVdyT-dUHTLL,iOS,23
2c1Lmy2yaxWQeDw32OvwbL6zJWdsx6x4,iOS,20
2dfQ1jFUyyyBfzW4S6Yi4ERFMdo-Ngq3,And,23
2dkaK7LvUgo2IJsx4ChvEDst2PJaGQTb,iOS,29
2ea2af65-9jDtBIh3JECCxI662fFZ1qa,And,21
2eb5qysY4MRSlB4wy9N6ZsfNffmvyoKY,iOS,24
2enQoMRP2kb3o1-SLnWB-phfvA8DmyD5,iOS,18
2fQ0rTt3cyqRm9wl_mPO_KvddIp_XBdr,And,41
2fSp8nmBID6t3RnmCockQTLi407GfDGG,iOS,23
2favKmuB3TLTE_1BkLja9dXl-xD-9yeC,And,17
2gIV2EwclvGNbVMuuW9RX2DidcCyvJ0U,And,29
2gN0DmFaz3BGu0cdEUfMINkM7ZsVqVhG,And,41
2gYosQ5_VBzIpLHT7ZmWNloB57_MosB6,And,45
2gdgivtU9VWV28dVpD-5Sjn_1i14D36V,iOS,30
2hE74HZImMQXRiF27d9vMPOyEYdrTXqI,And,32
2hFlOG0cSG9ykl5MbRa_xvUUyeuHxP8_,iOS,34
2hHSvS7nDc7JIRDZuYbENfTh_qBOIpum,iOS,16
2hi3PvtPcUjlMPCs7RxG0IQ_kFPev_uL,And,42
2iUmmQu8Y1736ji_r2n3R0uKXvt2l1T_,iOS,24
2iWVemdgaEpfFFmCTd6RUDO2jPbfXLn3,And,-1
2iq5de96l9r-ItqEVzsghZPiUWWxcg9a,iOS,30
2jEUGPzofqTCF1NWsKgeB4UJn69ycPH-,iOS,37
2kmmdwoQXrHv0Jh4Mg-wQySTA1E_mRNj,iOS,44
2kuPZouZ8Ov5N-4MSTcF2pcU5HtXaaHh,And,43
2lBLLfhnWrRAoLc-7vCaUKQHf99FCPLY,iOS,22
2lQgKJA00NWx_MIugn85gE4opJKo0P_q,iOS,19
2lUgcVYWqZX_iSxyEwdx451Lfz7sN0FC,iOS,25
2ldLYl9Qs1czIeVpwl9ssKRIepCWL0F6,And,45
2ljQt40V1O2NWXv0sy1DJyyVOm-qMofl,And,22
2luwce2q-sVdmJGAcjuGF5HVCnv0Fl4h,And,38
2m1CSRFfIjPCY0p6GwuJTuQ3rojkAxbH,iOS,39
2mZCQNY2YSMPULzXNe6A2cBD36TtnQ9-,And,23
2nP3DqdT40-TdoWfXJUoelg_PrXgZTjS,iOS,25
2o5-TTPIOe6ogyf4YuoRyRotY29-Ummn,iOS,28
2orWV9cLujBLSdKLg68-oZkWXu7fE6Q6,And,43
2ouPGDAm6CYGD68YTkaZXm53ES-55E2G,And,15
2oxNxEGKiEKQCm76hu_9V4BW1IE3rYYD,And,32
2pFG7Gl6XzZ0H4jU9EdEh5kwA14xR8E8,iOS,41
2pkwTo5_DQZFqK04TFdvgLOddG95xruG,iOS,22
2pomFjuSpbZU5NW6aKiosPR8gwemOKZY,iOS,26
2pufrxUcaS3NBfNofd1xGREVwRJwWJ01,And,45
2qWFM9hUZ1zLT07ZsPmk4rvvAYcQvQuf,iOS,27
2qbHSofNWZwaDs9tzFAH7drK5afqlGqF,iOS,28
2qxVWoFe0VnIqTNANButMUYuMKebNMEh,And,40
2r8mYDfL1MZu4zp2ZFEmOC9WHDaEYses,iOS,39
2rmJ2nm8GzL5XB8Rf594DIcu1LpSKOUf,And,36
2rxVwFjqHwOqMAbqwwI2BVgQ7fbnk2vZ,iOS,23
2tYPcKfoUsoROKxUwFZrAjDrmjuoWivx,iOS,36
2tdWjdAzZ-WNBnnzMCsHGiaPtOZifBDH,And,16
2tjF3yHPG8JSuzlBcH2Xyux9URR7gioo,iOS,26
2tqCbmKZtkXiZcF02I4mQV-t-Ul5Yna7,And,27
2vEgWEYekOD30tlh33DBNwb3g_jWsTkb,And,45
2viJZBbDu6HY_wtPpiFqZ3P550h47Ej_,iOS,20
2vrTCA_UgqQUlcXKoTwSlvw70PYfswFa,iOS,20
2w3VVowSzWReKKVgghC6SiiACTOlDhrv,iOS,34
2w4GtDaxdU61SGCRRBzVKvc-_CPmj7rY,iOS,33
2w8rMMYEwX15FCvCSq-sCgxP1wBz6ADn,iOS,45
2wtWQ8KRCLrJOJKIeKSuQtFFDajlIq4g,iOS,21
2x7pd7gmbExGtOAKA7R3ZI5ERxqaU3o1,And,36
2x8cobwQWg8aMoXQ_w0FydK4NMaM_TNT,And,21
2y31YniV8lFkOg8j9kcGEe58W1HL42uT,And,41
2yIF5RMXrr2rhTPo77YOUcX1-nW3DCPp,iOS,27
2yoE_ceHn4fZdo4Btojp2C8x4soikMwx,iOS,-1
2yu9_VBUc6LBHzhPSQnunXg_lgtDan9g,And,15
2zcR-ykdM128rEhBRIqKG_rXscM4sPL4,iOS,29
3-BHm7Qsxv_j5QbmS_6IytvAkzLNLCmo,iOS,27
3-jcMi9X-TugvI5JPCMatCy0ApL9GKFt,iOS,35
3-w2NggoP7AxnkRaKmQ94XWobjbRV8_F,iOS,23
316TRyGB0N4gUii2dxIsUat1TftKWEpE,iOS,21
31DCyqwnJrTq27KA2ZFU833Aabe1Bm2M,iOS,28
31DFBHjxHj9et3f0J9c294OdVDSwOnvP,And,40
32-IQL8Q_4qwebVR9HmUbs5gl2hKv3kw,And,41
32dth4wVVKpeBOvikQinyFfKc5UwcMA4,And,35
32xHxoa4WZTZPA9K9M8KLCSSrvbnkRw8,iOS,28
33CVrEnmILJAdpH29TAOSIlw5lLs5Nn9,And,16
33s5lsr7Q9Ix9sV-xxv4jnC7kG4yIlaS,iOS,19
34F5UccouPRMKTn5omdSUGGJWA3A6bwA,And,42
34M4AbuZ3QE3YxPb9YN0Tyo4KJlKjDV6,iOS,41
352YlQC72eian835oYihpJPW8VLoWcLk,And,15
35F0U1b9b0GzGB9Y9n0lWLlAoKaYbSWb,iOS,30
35R3TUjOBqRkYNIRKYbOdyc2Khp6m3zw,And,45
35bmKe7pBhzlJeUZuk4FlvxNC9mwhtX3,iOS,-1
361BbLGl2CMLrXQdCtAidSx9TVBaajEM,iOS,37
36RiZ2e7bDsh7qawrng1GlqdqoOwmfRP,iOS,-1
36juXs9XAQYhY88n5ZuduRdx-MLtfc1O,iOS,30
371vunWHQ3nMh2byzu--4mvvHVwIGVKj,And,43
372e0sBx6sXsQ2xk-bSlaFsg3FyKJdQx,iOS,25
37Xml_-NJW3Tuq_JVuOCP5GrA7u0M_eU,iOS,20
37hQiBsELk7x5g2wAPXRZm-LNYJUE3pF,iOS,29
37wHri0d6UhHI_5LpZTeLDgxIFl2a1yD,iOS,30
38aTKFXVaQ1PYIXa1iUvCsxHuUeqw0m_,iOS,41
38b1Spz-mgWoI8m4UhsYf0eDfUaDPkmO,iOS,37
39M26oMzfZ9Ri7slPZ9pR9GZpqZxUDtU,And,31
39p3YEg8a1lcpEiFpxbiEHzPJRqRKJWM,And,40
3AB_C0gkyMJ7WnpuSzeeLsPmeTBtAidW,And,32
3BzX1B03T8JOF59LFARoaeKYTXbq_0HB,iOS,40
3CPa-xat3t70sYLQSCRl-h5PpK3SDtmS,iOS,20
3DBE2emw_yVx0qiHt3fBsuO7koD9zTdR,And,15
3EnU_oBgFEmpPjZdbiNliZu2cmIvzqXl,And,44
3GFCAZr8KsUy1vyfLQ2boJaSknP-K_88,And,17
3GMDpRkDIIqcpgMRXkayojQS5mZU-5Dd,iOS,22
3H35JLJDv9FwaMaTcfAaikuJ8JM51g6u,And,38
3Hvxi52Z_gsUoxGBL7t-DOH1zdlDed5s,iOS,16
3J88s73PvWGtKMze3NGp-aRgxkFSjVdQ,And,39
3J9-leIj3z6aoHUqkyGyyv9SXzXZDiJA,iOS,30
3L6oKHFP6GnbDTMMEE4P3tiTSKCDuDNb,And,36
3LGSst6B7iam6ua5uoPG_D43HkkIGY0v,iOS,28
3LffzcWX3Za2XP6ukSgRXpoMEc4NjNWF,iOS,18
3M2YxbbPrRjUUR5pfDECU4wqVv8Hbttb,iOS,23
3NgErGjxiT-PrbBOmxVPK5Ymvka0bXFi,And,21
3Nw8kTCy5JnEmWqJNZuav493mo7NT-PF,iOS,17
3O0kKszroAIQiiti_rAvhysjMv20MgQ4,And,41
3OVSzuRPnQa517I79gpAdaDL-Bnu0ZgD,iOS,15
3PaGN_YNmd-s3Tc-kVQ_gmnz1qJfAUHl,iOS,25
3Q0d12url4VzO7IxjwPK0OoWDKQd5GnH,And,37
3Q1kVD94ZqyPZ4u0KM2twUKHTtCln9X6,iOS,18
3Qu6qWI3mFexpzbBxn_J5CDGz35k64nW,And,17
3RXZB5WjHD3amDdDK66AjQa9ECiCxY92,And,37
3R_4GV5KOCoarNCGAzSXgpMVjekTYMkT,iOS,17
3Rd_uagxkHDztjgtQ8pU-DeOyGcdnDmV,And,37
3T4FRN6-LkJFjSVE15AMkSkmiSl5fKWU,And,27
3T6SC7kHyQb_ILUr2wuYJPc613L0Gwor,And,29
3T8VgqPH8lrsTgg-u5rFVQ84VuJpO8zf,iOS,30
3TOEvIQ7xFc6YBf9dFLUq7tq5xCbERMz,And,44
3UE6lkTPPZV4wxA7vTJT14B7bzauNQ-c,iOS,19
3UyfxlJNKpr--Hq5nZaYG1Y-qNJE0Y76,iOS,40
3VJUKZtHaarZVvBY7gTOeX8Amd6wz4--,And,-1
3VPycn4-dAI1dWHGHpYpMAwlePldxdNi,iOS,22
3Vo9NP0qU_176pgbqk6Cu-CY7kpJ2-WB,iOS,34
3W-rYXJxKPrTPczKPbKgXiJCbC7Xgt_N,And,28
3W5YLccdAzcdrAGU1_unkngnq8qZiQlD,And,36
3W7qP4zf89YXHwkiY7AHujibneg0lRjt,iOS,31
3W9R6BtTpDwz4O3sHCGHw3QXiEHfQity,iOS,32
3WSe9LFJSINJHQQKUEltApbt5F20rtDb,And,15
3W__YolXb87BhzqosWyJczgoeRyPv8BA,And,29
3Xm8Y8UrBAmeMj_ZI96LcyykZaoj5Vri,And,33
3YkQkXI0wuv2Bxem3ICNWU7HCxpogvsk,iOS,36
3ZgmyImLc4IDgqlk-gyRz2pcTCtrZs_r,And,32
3ZpuX9NlIP9JqEmVz_IR_7xm0qSz9zQz,And,43
3_A8lFgxrTsBnj8P8YR7tPY7_yTXkJrt,iOS,33
3_IMM_g250HQWsDOXnlgjP_cY9mzJUtX,iOS,26
3_gu5K88nuLfw1lzTkkuGugPHEd37wYA,And,15
3_tEnHCfJV2PII55sh5B3nmkzuZtahRF,iOS,24
3a_0HrRwwRjt3jcXXl2H3UZTLWM4DOy_,iOS,-1
3b8Zo_g7sLWXj3LyJ4fS6DgWS16ERx44,iOS,29
3c2CeiDThxLymOoy0xeu7LKlLf5l28LX,iOS,16
3cOwMHUWT32LKeYzehnmpG48CEny5uRz,And,19
3dodNXUor8NvetwHL6vySIjDhfGE7vXn,And,32
3f1F8S_XEv0TO1FSh8I2aFK4LKYCE3fe,And,37
3fUfX6lL73972EwX79drMHvvFrnWNMcc,iOS,20
3fZ8geGvtIE8mAGBFcOV3_IbC0M7EAzl,And,17
3fq3zjmANg_F9vxKMgLBdqphejeVwdgC,And,17
3gEMrWgy-4lu8oaW_HLOx_KP18B4PzVZ,iOS,33
3gUxZJ_KOSrv3yCax6Xitc43vSG-AqtN,And,38
3g_ZHBajeE5KwRMRH-puiptkr0NAKoi3,And,15
3hG1b8nUkp74cZ3wUpsIH9qtFeB7u67I,iOS,24
3hGicNFMVSSWDDezaDWXqxSUwP6J9FnW,iOS,18
3hjQ-jt6bpoSCXan_s2KwdOmjLmTQLhr,iOS,35
3iW3Di79SqENzSg9sT-79tjNeGgEfvBE,And,45
3j6Ak3rtgM-nZnF4rYHnjoPhKV-EpleH,And,31
3jTjkgfkaZJx17_FTq3KO-lFidV2EcTk,iOS,24
3kfCGwUvHInXf36I5EFZAjcp_JGZd8dD,And,40
3ktPVxdkkfvPxXT7KrpJ7ut2APwWmn4u,iOS,29
3lFYyNo__o-utiLDmby3mZ00SfcVCJwV,And,45
3loXwsb-wc-mR7ili3a3B8EZWLWvvFKF,And,37
3nP4RUw4sZiF2d1WlaqHnv7QsnvK73-l,iOS,35
3nc8Djl0rBHGAEPlFGtkyHLgXTwL_8SX,iOS,40
3ntrLPHn8Xu0IsVQ1z00T2g1FnaJG6jf,iOS,17
3oGkieXgdcyJFEBmNqvlaAqPn5nrzcbt,iOS,18
3oodir1dwph3mJipgwJzs8PiV0ziJBcg,iOS,32
3pqMiLsGQ7juDnCzhxw-jMO7UDcP4ZhC,iOS,27
3qciWxd4O1k219qIsSpvIBcVQe0O4w7g,iOS,-1
3rG0EKehjCLcyFdoXHa9ln4X4TTfsDOo,iOS,36
3rzk_Zb93hHxE86bG-sxlfovl6SQtTz-,And,31
3s3x0UtTcSGNmBqwy97QNSBFw48GM2KB,iOS,-1
3s4DZXiZwmXlV-52Y6-AwZOX88-kMHPI,And,41
3s6b2IuNRNScyEiNb2Bck1smA3URxC1j,And,35
